start_date,end_date,company,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry,sentiment,sentiment_type,sentiment_score,Symbol
2024-04-25,2024-04-26,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,LTIM
2024-04-25,2024-04-26,LTIMindtree Ltd.,https://www.moneycontrol.com/news/business/markets/brokerages-slash-ltimindtrees-target-price-after-disappointing-q4-performance-12707660.html,https://www.moneycontrol.com/news/business/markets/brokerages-slash-ltimindtrees-target-price-after-disappointing-q4-performance-12707660.html/amp,LTIMindtree falls nearly 2 % after brokerages slash target price of the stock on disappointing Q4 performance,20240425T041500Z,https://images.moneycontrol.com/static-mcnews/2023/06/Canvas-AI.jpg,moneycontrol.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9992850422859192}",NEGATIVE,0.9992850422859192,LTIM
2024-04-24,2024-04-25,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/ltimindtree-shares-decline-0-03-as-sensex-climbs/articleshow/109555704.cms,https://m.economictimes.com/markets/stocks/stock-watch/ltimindtree-shares-decline-0-03-as-sensex-climbs/amp_articleshow/109555704.cms,LTIMindtree Share Price : LTIMindtree shares decline 0 . 03 % as Sensex climbs,20240424T074500Z,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9966480135917664}",NEGATIVE,0.9966480135917664,LTIM
2024-04-24,2024-04-25,LTIMindtree Ltd.,https://www.moneycontrol.com/news/business/earnings/ltimindtree-q4-preview-lower-pass-through-revenue-seen-impacting-growth-marginally-12703001.html,https://www.moneycontrol.com/news/business/earnings/ltimindtree-q4-preview-lower-pass-through-revenue-seen-impacting-growth-marginally-12703001.html/amp,LTIMindtree Q4 Preview : Lower pass - through revenue seen impacting growth marginally,20240424T020000Z,https://images.moneycontrol.com/static-mcnews/2023/09/LTIMindtree-770x431.jpg,moneycontrol.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9931994080543518}",NEGATIVE,0.9931994080543518,LTIM
2024-04-24,2024-04-25,LTIMindtree Ltd.,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-277-12706221.html,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-277-12706221.html/amp,Stock Market Today : Top 10 things to know before the market opens,20240424T020000Z,https://images.moneycontrol.com/static-mcnews/2024/04/bse_nse_stockmarket_nifty_sensex.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9971852898597717}",POSITIVE,0.9971852898597716,LTIM
2024-04-23,2024-04-24,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-price-of-ltimindtree-jumps-as-sensex-gains-185-72-points/articleshow/109522431.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-price-of-ltimindtree-jumps-as-sensex-gains-185-72-points/amp_articleshow/109522431.cms,LTIMindtree Share Price : Share price of LTIMindtree jumps as Sensex gains 185 . 72 points,20240423T070000Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9981775283813477}",POSITIVE,0.9981775283813475,LTIM
2024-04-23,2024-04-24,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/109531463.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/amp_articleshow/109531463.cms,Stock Market Sectors : Stock market update : Mining stocks mixed as market rises,20240423T110000Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9895813465118408}",NEGATIVE,0.9895813465118408,LTIM
2024-04-23,2024-04-24,LTIMindtree Ltd.,https://www.moneycontrol.com/news/business/markets/ltimindtree-q4-preview-lower-pass-through-revenue-seen-impacting-growth-marginally-12703001.html,https://www.moneycontrol.com/news/business/markets/ltimindtree-q4-preview-lower-pass-through-revenue-seen-impacting-growth-marginally-12703001.html/amp,LTIMindtree Q4 Preview : Lower pass - through revenue seen impacting growth marginally,20240423T104500Z,https://images.moneycontrol.com/static-mcnews/2023/09/LTIMindtree-770x431.jpg,moneycontrol.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9931994080543518}",NEGATIVE,0.9931994080543518,LTIM
2024-04-22,2024-04-23,LTIMindtree Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109490502.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109490502.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240422T061500Z,"https://img.etimg.com/thumb/msid-82267819,width-1200,height-630,imgsize-142669,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,LTIM
2024-04-26,2024-04-27,Maruti Suzuki India Ltd.,https://www.moneycontrol.com/news/business/maruti-suzuki-q4-net-profit-rises-to-rs-3878-cr-12708336.html,https://www.moneycontrol.com/news/business/maruti-suzuki-q4-net-profit-rises-to-rs-3878-cr-12708336.html/amp,"Maruti Suzuki Q4 net profit rises 48 % to Rs 3 , 878 cr , firm declares Rs 125 dividend",20240426T111500Z,https://images.moneycontrol.com/static-mcnews/2022/03/maruti-suzuki.png,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.998482882976532}",POSITIVE,0.998482882976532,MARUTI
2024-04-26,2024-04-27,Maruti Suzuki India Ltd.,https://www.moneycontrol.com/news/technology/auto/maruti-suzuki-q4-net-profit-rises-to-rs-3878-cr-12708336.html,https://www.moneycontrol.com/news/technology/auto/maruti-suzuki-q4-net-profit-rises-to-rs-3878-cr-12708336.html/amp,"Maruti Suzuki Q4 net profit rises 48 % to Rs 3 , 878 cr , firm declares Rs 125 dividend",20240426T121500Z,https://images.moneycontrol.com/static-mcnews/2022/03/maruti-suzuki.png,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.998482882976532}",POSITIVE,0.998482882976532,MARUTI
2024-04-26,2024-04-27,Maruti Suzuki India Ltd.,https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-evening-638-12709179.html,https://www.moneycontrol.com/news/business/moneycontrol-selects-top-stories-this-evening-638-12709179.html/amp,Moneycontrol Selects : Top stories this evening,20240426T121500Z,https://images.moneycontrol.com/static-mcnews/2023/04/MC-selects-2.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9954707622528076}",POSITIVE,0.9954707622528076,MARUTI
2024-04-25,2024-04-26,Maruti Suzuki India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/articleshow/109582499.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-rises/amp_articleshow/109582499.cms,Stock Market Sectors : Stock market update : Sugar stocks up as market rises,20240425T061500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983623623847961}",POSITIVE,0.998362362384796,MARUTI
2024-04-25,2024-04-26,Maruti Suzuki India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,MARUTI
2024-04-24,2024-04-25,Maruti Suzuki India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-0-23-in-an-upbeat-market/articleshow/109552444.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-0-23-in-an-upbeat-market/amp_articleshow/109552444.cms,Indices : Stock market update : Nifty Auto index advances 0 . 23 % in an upbeat market,20240424T061500Z,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986708164215088}",POSITIVE,0.9986708164215088,MARUTI
2024-04-23,2024-04-24,Maruti Suzuki India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/109531463.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/amp_articleshow/109531463.cms,Stock Market Sectors : Stock market update : Mining stocks mixed as market rises,20240423T110000Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9895813465118408}",NEGATIVE,0.9895813465118408,MARUTI
2024-04-22,2024-04-23,Maruti Suzuki India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-0-62-in-an-upbeat-market/articleshow/109490694.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-0-62-in-an-upbeat-market/amp_articleshow/109490694.cms,Indices : Stock market update : Nifty Auto index advances 0 . 62 % in an upbeat market,20240422T061500Z,"https://img.etimg.com/thumb/msid-83804572,width-1200,height-630,imgsize-297423,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.998691737651825}",POSITIVE,0.998691737651825,MARUTI
2024-04-25,2024-04-26,NTPC Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,NTPC
2024-04-24,2024-04-25,NTPC Ltd.,https://economictimes.indiatimes.com/industry/energy/power/ntpc-npcil-jv-may-invite-bids-for-work-on-rajasthan-nuclear-power-unit-this-fy/articleshow/109572858.cms,https://m.economictimes.com/industry/energy/power/ntpc-npcil-jv-may-invite-bids-for-work-on-rajasthan-nuclear-power-unit-this-fy/amp_articleshow/109572858.cms,Rajasthan nuclear power : NTPC - NPCIL JV may invite bids for work on Rajasthan nuclear power unit this FY,20240424T194500Z,"https://img.etimg.com/thumb/msid-109572878,width-1200,height-630,imgsize-80138,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9896795749664307}",POSITIVE,0.9896795749664308,NTPC
2024-04-23,2024-04-24,NTPC Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/109531463.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/amp_articleshow/109531463.cms,Stock Market Sectors : Stock market update : Mining stocks mixed as market rises,20240423T110000Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9895813465118408}",NEGATIVE,0.9895813465118408,NTPC
2024-04-22,2024-04-23,NTPC Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109490502.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109490502.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240422T061500Z,"https://img.etimg.com/thumb/msid-82267819,width-1200,height-630,imgsize-142669,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,NTPC
2024-04-26,2024-04-27,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/109613243.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/amp_articleshow/109613243.cms,active stocks : Share market update : Most active stocks of the day in terms of total traded value,20240426T054500Z,"https://img.etimg.com/thumb/msid-83515267,width-1200,height-630,imgsize-853209,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9964612126350403}",POSITIVE,0.9964612126350404,NESTLEIND
2024-04-26,2024-04-27,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109626199.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109626199.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240426T121500Z,"https://img.etimg.com/thumb/msid-83797651,width-1200,height-630,imgsize-32000,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,NESTLEIND
2024-04-26,2024-04-27,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109613936.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109613936.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240426T061500Z,"https://img.etimg.com/thumb/msid-77646325,width-1200,height-630,imgsize-71505,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,NESTLEIND
2024-04-26,2024-04-27,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/articleshow/109625540.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-down-as-market-falls/amp_articleshow/109625540.cms,Stock Market Sectors : Stock market update : Power stocks down as market falls,20240426T114500Z,"https://img.etimg.com/thumb/msid-77922857,width-1200,height-630,imgsize-132855,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9979766011238098}",NEGATIVE,0.9979766011238098,NESTLEIND
2024-04-25,2024-04-26,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/articleshow/109594304.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-rises/amp_articleshow/109594304.cms,Stock Market Sectors : Stock market update : Mining stocks up as market rises,20240425T114500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983824491500854}",POSITIVE,0.9983824491500854,NESTLEIND
2024-04-23,2024-04-24,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/109531463.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/amp_articleshow/109531463.cms,Stock Market Sectors : Stock market update : Mining stocks mixed as market rises,20240423T110000Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9895813465118408}",NEGATIVE,0.9895813465118408,NESTLEIND
2024-04-22,2024-04-23,Nestle India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109490502.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109490502.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240422T061500Z,"https://img.etimg.com/thumb/msid-82267819,width-1200,height-630,imgsize-142669,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,NESTLEIND
2024-04-24,2024-04-25,Power Grid Corporation of India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/109564990.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/amp_articleshow/109564990.cms,active stocks : Share market update : Most active stocks of the day in terms of traded value,20240424T121500Z,"https://img.etimg.com/thumb/msid-83745691,width-1200,height-630,imgsize-156851,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9963483214378357}",POSITIVE,0.9963483214378356,POWERGRID
2024-04-23,2024-04-24,Power Grid Corporation of India Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/109519995.cms,https://m.economictimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/amp_articleshow/109519995.cms,share market : Share market update : Most active stocks on D - Street today in terms of volume,20240423T054500Z,"https://img.etimg.com/thumb/msid-81699096,width-1200,height-630,imgsize-194573,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9943622350692749}",POSITIVE,0.9943622350692748,POWERGRID
2024-04-25,2024-04-26,Reliance Industries Ltd.,https://economictimes.indiatimes.com/news/economy/policy/view-the-modi-fication-of-india-is-still-thrilling-markets/articleshow/109577297.cms,https://m.economictimes.com/news/economy/policy/view-the-modi-fication-of-india-is-still-thrilling-markets/amp_articleshow/109577297.cms,View : The  Modi - fication  of India is still thrilling markets,20240425T014500Z,"https://img.etimg.com/thumb/msid-109577324,width-1200,height-630,imgsize-26558,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9978235960006714}",POSITIVE,0.9978235960006714,RELIANCE
2024-04-23,2024-04-24,Reliance Industries Ltd.,https://economictimes.indiatimes.com/industry/telecom/telecom-news/jio-veteran-sanjay-mashruwala-quits/articleshow/109526448.cms,https://m.economictimes.com/industry/telecom/telecom-news/jio-veteran-sanjay-mashruwala-quits/amp_articleshow/109526448.cms,Jio veteran Sanjay Mashruwala quits,20240423T091500Z,"https://img.etimg.com/thumb/msid-109526442,width-1200,height-630,imgsize-102156,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9969578981399536}",NEGATIVE,0.9969578981399536,RELIANCE
2024-04-23,2024-04-24,Reliance Industries Ltd.,https://economictimes.indiatimes.com/industry/energy/oil-gas/reliance-wins-govt-nod-for-additional-investment-to-raise-kg-d6-gas-output/articleshow/109529525.cms,https://m.economictimes.com/industry/energy/oil-gas/reliance-wins-govt-nod-for-additional-investment-to-raise-kg-d6-gas-output/amp_articleshow/109529525.cms,Reliance wins govt nod for additional investment to raise KG - D6 gas output,20240423T104500Z,"https://img.etimg.com/thumb/msid-109529601,width-1200,height-630,imgsize-100876,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983358979225159}",POSITIVE,0.998335897922516,RELIANCE
2024-04-23,2024-04-24,Reliance Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/articleshow/109531463.cms,https://m.economictimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-mixed-as-market-rises/amp_articleshow/109531463.cms,Stock Market Sectors : Stock market update : Mining stocks mixed as market rises,20240423T110000Z,"https://img.etimg.com/thumb/msid-83771694,width-1200,height-630,imgsize-185726,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'NEGATIVE', 'score': 0.9895813465118408}",NEGATIVE,0.9895813465118408,RELIANCE
2024-04-23,2024-04-24,Reliance Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/earnings/q4-results-today-tata-consumer-icici-pru-among-15-companies-to-declare-earnings/articleshow/109517538.cms,https://m.economictimes.com/markets/stocks/earnings/q4-results-today-tata-consumer-icici-pru-among-15-companies-to-declare-earnings/amp_articleshow/109517538.cms,"Q4 results today : Tata Consumer , ICICI Pru among 15 companies to declare earnings",20240423T044500Z,"https://img.etimg.com/thumb/msid-109517533,width-1200,height-630,imgsize-14992,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9939057230949402}",POSITIVE,0.9939057230949402,RELIANCE
2024-04-23,2024-04-24,Reliance Industries Ltd.,https://www.moneycontrol.com/news/business/markets/rils-stellar-q4-performance-delights-street-spurs-brokerages-to-raise-target-price-12698581.html,https://www.moneycontrol.com/news/business/markets/rils-stellar-q4-performance-delights-street-spurs-brokerages-to-raise-target-price-12698581.html/amp,"RIL stellar Q4 performance delights street , spurs brokerages to raise target price",20240423T043000Z,https://images.moneycontrol.com/static-mcnews/2021/10/reliance-industries-770x433.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9987818598747253}",POSITIVE,0.9987818598747252,RELIANCE
2024-04-23,2024-04-24,Reliance Industries Ltd.,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-276-12696341.html,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-276-12696341.html/amp,Stock Market Today : Top 10 things to know before the market opens,20240423T030000Z,https://images.moneycontrol.com/static-mcnews/2024/04/market_stocks_sensex_Nifty-770x433.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9971852898597717}",POSITIVE,0.9971852898597716,RELIANCE
2024-04-22,2024-04-23,Reliance Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/live-blog/ril-q4-results-live-updates-reliance-jio-q4-earnings-revenue-profit-loss-pat-fy24-mukesh-ambani-latest-news-22-april-2023/liveblog/109489489.cms,https://economictimes.indiatimes.com/markets/stocks/live-blog/ril-q4-results-live-updates-reliance-jio-q4-earnings-revenue-profit-loss-pat-fy24-mukesh-ambani-latest-news-22-april-2023/amp_liveblog/109489489.cms,"RIL Q4 Results Live : Revenue , EBITDA to rise while profit may fall in Q4",20240422T061500Z,"https://economictimes.indiatimes.com/thumb/msid-109489489,width-600,resizemode-4,imglength-37438/markets/stocks/live-blog/ril-q4-results-live-updates-reliance-jio-q4-earnings-revenue-profit-loss-pat-fy24-mukesh-ambani-latest-news-22-april-2023.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9926922917366028}",POSITIVE,0.9926922917366028,RELIANCE
2024-04-22,2024-04-23,Reliance Industries Ltd.,https://economictimes.indiatimes.com/markets/stocks/news/q4-results-today-ril-among-15-companies-to-announce-quarterly-earnings/articleshow/109487313.cms,https://m.economictimes.com/markets/stocks/news/q4-results-today-ril-among-15-companies-to-announce-quarterly-earnings/amp_articleshow/109487313.cms,Q4 results today : RIL among 15 companies to announce quarterly earnings,20240422T061500Z,"https://img.etimg.com/thumb/msid-109487307,width-1200,height-630,imgsize-14992,overlay-etmarkets/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9944093823432922}",POSITIVE,0.9944093823432922,RELIANCE
2024-04-22,2024-04-23,Reliance Industries Ltd.,https://www.moneycontrol.com/news/business/earnings/reliance-industries-q4-results-oil-and-gas-revenue-jumps-42-to-rs-6468-crore-12696551.html,https://www.moneycontrol.com/news/business/earnings/reliance-industries-q4-results-oil-and-gas-revenue-jumps-42-to-rs-6468-crore-12696551.html/amp,"Reliance Industries Q4 results : Oil and Gas revenue jumps 42 % to Rs 6 , 468 crore",20240422T173000Z,https://images.moneycontrol.com/static-mcnews/2024/04/oil-us-middle-east-bbo-770x433.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9983035326004028}",POSITIVE,0.9983035326004028,RELIANCE
2024-04-22,2024-04-23,Reliance Industries Ltd.,https://economictimes.indiatimes.com/industry/cons-products/fmcg/reliance-industries-new-business-gets-fizz-from-campa-cola/articleshow/109506952.cms,https://m.economictimes.com/industry/cons-products/fmcg/reliance-industries-new-business-gets-fizz-from-campa-cola/amp_articleshow/109506952.cms,Reliance Industrie new business gets fizz from Campa Cola,20240422T153000Z,"https://img.etimg.com/thumb/msid-109506921,width-1200,height-630,imgsize-70282,overlay-economictimes/photo.jpg",economictimes.indiatimes.com,English,India,"{'label': 'POSITIVE', 'score': 0.9985635876655579}",POSITIVE,0.998563587665558,RELIANCE
2024-04-22,2024-04-23,Reliance Industries Ltd.,https://www.moneycontrol.com/news/business/earnings/reliance-q4-earnings-boosted-by-o2c-consumer-businesses-here-are-10-key-highlights-12696501.html,https://www.moneycontrol.com/news/business/earnings/reliance-q4-earnings-boosted-by-o2c-consumer-businesses-here-are-10-key-highlights-12696501.html/amp,"Reliance Q4 earnings boosted by O2C , consumer businesses : Here are 10 key highlights",20240422T173000Z,https://images.moneycontrol.com/static-mcnews/2023/07/ambani-1-770x433.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9986948370933533}",POSITIVE,0.9986948370933532,RELIANCE
2024-04-22,2024-04-23,Reliance Industries Ltd.,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-275-12683791.html,https://www.moneycontrol.com/news/business/markets/stock-market-today-top-10-things-to-know-before-the-market-opens-275-12683791.html/amp,Stock Market Today : Top 10 things to know before the market opens,20240422T021500Z,https://images.moneycontrol.com/static-mcnews/2024/04/stocks4.jpg,moneycontrol.com,English,India,"{'label': 'POSITIVE', 'score': 0.9971852898597717}",POSITIVE,0.9971852898597716,RELIANCE
